UniqueKey,UniqueRowId,GlobalRecordId,RECSTATUS,FKEY,Stratificationlevels,Pathogenspp,Ve,Total,Other_def
755,9a599842-48f9-4e38-90ee-b6239e21f6c7,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Strept. Uberis,8,10,
756,15c3c1be-bfc4-4449-961b-baf511be9eef,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Strept. Dysgalactiae,3,3,
757,b75c28b6-543a-45e6-b148-f0f56153d5e3,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,E. coli,4,4,
758,952a78dd-4a9b-40f2-9af5-546a6f093aa8,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Enterobacteriaceae (no specification),11,11,
759,5dac113a-2c8e-4c0b-bf37-53fa062bf6b0,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Aerococcus spp.,4,4,
760,bbb9dfcd-5e13-41b4-abde-0e0c97ac9abb,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Arcanobacterium pyogenes,27,27,
761,da95788f-1cc9-45b2-863a-a90f103530d3,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Coagulase-negative staph (CNS),0,5,
762,cf880144-9a9e-40a4-8b0a-e752a443e0ed,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Coagulase-negative staph (CNS),10,10,
763,5ac7b729-8d35-46f8-8df8-c9509892e2cb,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Others,169,202,
764,98ffffb4-7f48-4841-890b-ebceaa51902c,159533c8-e06a-42e8-9ea0-fd44a220a5d2,1,0738ac4b-8843-4c7f-967c-e495cc47dfbd,,Strept. Pyogenes,312,340,
196,097927b1-9ddc-49fc-adb4-d4cdbea73835,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Strept. Uberis,28,596,
197,e7054eaf-8df7-4f98-9de3-7ba7ed2b573c,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Strept. Dysgalactiae,3,596,
198,97c219c2-1267-445d-bd80-a67f39e201cb,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Coagulase-positive staph,4,596,
199,a1699cbc-ccfe-498d-84a8-0f4a17994b5b,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,E. coli,34,596,
200,99b911ac-43e9-4213-b6d5-a6d416a82896,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Enterobacteriaceae (non-e-coli),3,596,
201,bdc412ea-feb5-4661-b342-4bc77e981609,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Aerococcus spp.,15,596,
202,5bbd7846-ce0d-49fc-ba5d-7a194e0eebea,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Arcanobacterium pyogenes,5,596,
203,fa73d80a-903b-4158-9f1e-38b5839b13d2,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Enterobacteriaceae (no specification),37,596,
204,9e675be2-b70f-42f4-aa34-29d4c1d3f5df,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Major Pathogens,96,596,
205,0eb9ddf3-7f33-4aa5-8f0f-448045a182a1,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Coagulase-negative staph (CNS),141,596,
206,89ab8a5c-04d9-4553-a179-b3f528fe0649,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Corynebacterium spp. (C.bovis),77,596,
207,3c9787d4-afcc-4e12-af46-996ce1f74ddb,6d3c56f7-9fec-4c55-abd6-44d89e9e2c77,1,18515522-0f9d-4317-8086-b8cd61fde6f0,,Minor Pathogens,143,596,
747,0b4022d7-bea9-46fa-9571-334f11f4c71a,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Strept. Uberis,11,603,
748,065b17db-db7c-4e26-9090-401f1add9ee4,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Strept. Dysgalactiae,0,610,
749,04853da1-6d93-4bbc-a9b3-c390b393304b,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,E. coli,14,609,
750,856405e1-482c-439c-9351-9b55072eb158,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Enterobacteriaceae (no specification),3,602,
751,fa612813-5420-489d-ba6a-03165a0ac279,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Aerococcus spp.,6,609,
752,45e13840-f2c4-4afd-8791-075a0a5e806b,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Arcanobacterium pyogenes,1,586,
753,5734e680-5db3-4ac0-8ff4-16549dd03883,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Coagulase-negative staph (CNS),16,598,
754,cf993155-7c71-414d-b9e2-16e464e84c97,55af256d-cc5b-4e12-9a4a-f0e293be9974,1,227429c8-6732-465a-bd44-a62b5bce9905,,Coagulase-positive staph,79,411,
148,b7d706cf-3781-43a3-b51b-d8914e4de213,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Strept. Uberis,11,584,
149,0486bf26-957a-425c-9ce1-34b6291dd0da,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Strept. Dysgalactiae,1,584,
150,77dd88f1-7dfc-420d-83d6-924be9f5670b,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Coagulase-positive staph,2,584,
151,14c12c32-5ea9-4fcc-842f-24d82797b922,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,E. coli,20,584,
152,103455f1-7c31-46e8-afa6-4d8400301d45,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Enterobacteriaceae (non-e-coli),0,584,
153,f8352b5c-4705-474c-9496-c87a7c444307,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Aerococcus spp.,10,584,
154,3e5aea7c-6de0-4474-86a8-d0582c0abb4e,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Arcanobacterium pyogenes,1,584,
155,7b92f7af-b745-4585-b7f4-732f764ea444,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Enterobacteriaceae (no specification),20,584,
156,43bfb060-9e8c-4c98-b9cd-a90924ef6f48,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Major Pathogens,64,584,
157,d7d8de52-a4c0-4664-a7aa-1eb4af5209a8,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Coagulase-negative staph (CNS),133,584,
158,77411f64-a17f-4581-ab2b-8d9d60bc267e,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Corynebacterium spp. (C.bovis),72,584,
159,026e6a45-c23e-448c-b19f-2b352a99bfec,45eb6d35-a056-4146-9d17-61a720841ac8,1,2cd49a92-547b-4683-a6dc-c286808c8b2e,,Minor Pathogens,150,584,
172,f305dfeb-54d3-43cb-aa30-3152edffe20e,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Strept. Uberis,13,616,
173,50e8b008-3a36-4738-b997-8c1dfffd3984,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Strept. Dysgalactiae,0,616,
174,b31d0784-70f7-4049-8769-440309f20832,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Coagulase-positive staph,2,616,
175,be41f355-c893-46ab-971a-bdc0c0d2291f,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,E. coli,14,616,
176,dfd810a2-93ef-444a-ae5a-7d5f920d1a4b,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Enterobacteriaceae (non-e-coli),3,616,
177,54730c6b-6821-4bdb-a33e-9a214773a769,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Aerococcus spp.,6,616,
178,a8799144-832e-4a89-b6d0-ed85915e6399,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Arcanobacterium pyogenes,1,616,
179,b89c50bb-abd0-40f6-81f4-065f766e6ab8,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Enterobacteriaceae (no specification),17,616,
180,ef6d6c81-5a9e-4a21-ac45-56e77da85d3d,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Major Pathogens,52,616,
181,ddd62077-d6d4-4629-af4f-ec4e0ce76767,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Coagulase-negative staph (CNS),113,616,
182,c8307873-e1a5-40ef-b457-a0f6d2994b7d,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Corynebacterium spp. (C.bovis),56,616,
183,a49cc491-ccf5-4675-a243-d211812084d0,957e0aa5-ffea-4568-b62f-64b03fe99b52,1,6044f510-e0ba-4cff-ad84-42841c87cf41,,Minor Pathogens,135,616,
726,ee08049a-3631-44c9-963c-efcc2e35b604,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Strept. Dysgalactiae,1,575,
727,942e35d8-b9b6-49b6-b68a-49ddb1d21fa3,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Coagulase-positive staph,2,572,
728,19e323b9-07b5-48d5-bf77-b5f06afa1daf,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,E. coli,20,562,
729,7531be8a-80fe-47c5-aa64-a8d8f133433f,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Enterobacteriaceae (non-e-coli),0,574,
730,55a67a74-7067-4031-8805-c573706aec52,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Aerococcus spp.,10,555,
731,38b0fe34-0ce5-4cca-afc3-d2f39fdd9cc4,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Arcanobacterium pyogenes,1,580,
732,1c336d50-9e95-4a80-82e3-64fef7930d23,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Others,20,567,
733,f6d9e5ed-d058-4444-875d-489207962ed5,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Enterobacteriaceae (no specification),20,559,
734,7b502fa7-cf26-4f50-8ecb-f26b48764485,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Coagulase-negative staph (CNS),81,388,
735,17ea2de5-04b4-4f17-82c6-2d1c7ecdea9c,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Corynebacterium spp. (C.bovis),34,269,
736,bbde4de7-4229-4d1e-8f66-d37addae45fa,9ab8b56e-b4d9-4f87-b726-f21995103e14,1,d1fc77da-a27a-46dd-9910-5b47aefd5998,,Strept. Uberis,12,561,
765,de44ffd0-cb9f-4bb9-930c-9deb2b67b1cb,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Strept. Dysgalactiae,1,575,
766,ea336ef9-d5ad-48cf-bc55-c0cbbbd92be8,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Coagulase-positive staph,2,572,
767,abaf68e6-b2a9-4985-83aa-18c7b62ad7fa,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,E. coli,20,562,
768,8437a5ce-948e-4250-bbb4-371d1280e3dd,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Enterobacteriaceae (non-e-coli),0,574,
769,f6995ddc-6a76-4403-ae15-b4f4de06059c,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Aerococcus spp.,10,555,
770,21532532-ca18-45a6-b7b3-df7a7054bb1b,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Arcanobacterium pyogenes,1,580,
771,b379dc61-a677-4a3c-b2c2-92fd7e5b9f40,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Others,20,567,
772,09f49cde-2fc9-4d9e-abc3-f528ed42022f,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Enterobacteriaceae (no specification),20,559,
773,36182e55-5526-4dfb-ab5b-dcf5dcfe0602,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Coagulase-negative staph (CNS),81,388,
774,6d9b8b85-0779-4444-a873-20c6eadce347,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Coagulase-positive staph,34,269,
775,69e9e337-03d8-4930-8119-44fc44e68856,56ae2ed5-6044-4649-99b2-48442cffc455,1,d3416bc4-b78b-4fba-be06-e40df12cf539,,Strept. Uberis,12,561,
786,6420c27b-89e5-4e4a-b9b8-b77be5c0d2d0,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,E. coli,15,15,
787,76efaaa6-ae89-4051-b087-5bfbf80a4dc7,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Enterobacteriaceae (non-e-coli),3,3,
788,9a0a5fab-0b14-44a5-aa31-fe286062845b,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Aerococcus spp.,22,22,
789,f1dcabe0-e011-4317-a9e2-a6748b260f34,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Arcanobacterium pyogenes,0,0,
790,94f22062-e127-4b69-b025-100c4b9da99c,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Others,10,10,
791,432b60f2-c419-4aa4-97b1-63ec87b75eb6,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Coagulase-negative staph (CNS),138,189,
792,9856822a-c688-4987-b678-9a0dfd41ac63,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Corynebacterium spp. (C.bovis),271,308,
793,c6a11775-f3ca-4fa5-9603-7c12c8b3cbce,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Strept. Uberis,16,16,
794,33a8136e-319d-4234-b5a0-c70d6e820b16,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Strept. Dysgalactiae,2,2,
795,55d6080a-43a9-49ba-ad4c-7cc35ee87e93,996aea26-f9f0-4db1-882f-eaac0cc6b96a,1,ee8b7347-12c3-492e-81ab-56c03f673255,,Coagulase-positive staph,5,5,
737,1c5a04f1-6b82-46ab-a9b0-ea1d0ad4e594,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,E. coli,15,15,
738,de33c499-319b-43bd-aa75-bcc2a224e051,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Enterobacteriaceae (non-e-coli),3,3,
739,01d23e4d-541c-4510-8bfb-37f2e096ba55,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Aerococcus spp.,22,22,
740,d9a51ecd-3849-45b4-a969-4b3ee2d57225,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Arcanobacterium pyogenes,0,0,
741,e55cef75-e4a4-4086-9f71-4cf71a709549,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Others,10,10,
742,5777b9e3-fc6f-46e9-ab1c-cb9ab4255529,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Coagulase-negative staph (CNS),138,189,
743,23e05094-0466-4090-9a55-14485d9426c9,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Corynebacterium spp. (C.bovis),271,308,
744,7129e163-9089-4468-8fa1-5a4cfc2a11e3,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Strept. Uberis,16,16,
745,6731ea33-8ac2-4b9c-8ae4-1706e00b240e,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Strept. Dysgalactiae,2,2,
746,741eb98f-21b2-4877-8547-c61e2f2e5dcb,e535bc6b-5462-4b61-9e75-217df044818d,1,ffd66ff5-b833-456b-88a3-79d4dee5d93b,,Coagulase-positive staph,5,5,
